fips,county,state,country,date,latitude,longitude,confirmed,deaths,recovered,active
01001,Autauga,Alabama,US,2020-04-01,32.539527449999994,-86.64408227,8,0,0,0
01003,Baldwin,Alabama,US,2020-04-01,30.727749909999996,-87.72207058,20,1,0,0
01007,Bibb,Alabama,US,2020-04-01,32.996420640000004,-87.12511459999995,3,0,0,0
01009,Blount,Alabama,US,2020-04-01,33.98210918,-86.56790593000001,5,0,0,0
01011,Bullock,Alabama,US,2020-04-01,32.10030533000001,-85.71265535,3,0,0,0
01013,Butler,Alabama,US,2020-04-01,31.75300095,-86.68057478,1,0,0,0
01015,Calhoun,Alabama,US,2020-04-01,33.77483727,-85.82630386,11,0,0,0
01017,Chambers,Alabama,US,2020-04-01,32.91360079,-85.39072749,42,4,0,0
01019,Cherokee,Alabama,US,2020-04-01,34.17805983000001,-85.60638968,2,0,0,0
01021,Chilton,Alabama,US,2020-04-01,32.85044125999999,-86.71732560000002,13,0,0,0
01023,Choctaw,Alabama,US,2020-04-01,32.022273410000004,-88.26564429999999,4,0,0,0
01027,Clay,Alabama,US,2020-04-01,33.269841930000005,-85.85836076999999,2,0,0,0
01029,Cleburne,Alabama,US,2020-04-01,33.67679204000001,-85.52005899,6,0,0,0
01033,Colbert,Alabama,US,2020-04-01,34.698474520000005,-87.80168544000001,4,0,0,0
01037,Coosa,Alabama,US,2020-04-01,32.936901459999994,-86.24847738999999,4,0,0,0
01039,Covington,Alabama,US,2020-04-01,31.247785399999994,-86.45050893,3,0,0,0
01041,Crenshaw,Alabama,US,2020-04-01,31.729418029999998,-86.31593104,1,0,0,0
01043,Cullman,Alabama,US,2020-04-01,34.130203030000004,-86.86888036999999,9,1,0,0
01047,Dallas,Alabama,US,2020-04-01,32.326881009999994,-87.10866709999998,2,0,0,0
01049,DeKalb,Alabama,US,2020-04-01,34.459468619999996,-85.80782906000002,5,0,0,0
01051,Elmore,Alabama,US,2020-04-01,32.59785413,-86.14415284,14,0,0,0
01053,Escambia,Alabama,US,2020-04-01,31.1256789,-87.15918694,1,0,0,0
01055,Etowah,Alabama,US,2020-04-01,34.04567266,-86.04051873,10,1,0,0
01057,Fayette,Alabama,US,2020-04-01,33.72076938000001,-87.73886638,1,0,0,0
01059,Franklin,Alabama,US,2020-04-01,34.44235334000001,-87.84289505,3,0,0,0
01063,Greene,Alabama,US,2020-04-01,32.855042469999994,-87.95684022,4,0,0,0
01065,Hale,Alabama,US,2020-04-01,32.76039258000001,-87.63284988,1,0,0,0
01069,Houston,Alabama,US,2020-04-01,31.151979240000003,-85.29939599000001,8,0,0,0
01071,Jackson,Alabama,US,2020-04-01,34.781441689999994,-85.99750489000002,8,1,0,0
01073,Jefferson,Alabama,US,2020-04-01,33.55554728,-86.89506300000002,292,4,0,0
01075,Lamar,Alabama,US,2020-04-01,33.77995024000001,-88.09668032,1,0,0,0
01077,Lauderdale,Alabama,US,2020-04-01,34.90171875,-87.65624729,12,1,0,0
01079,Lawrence,Alabama,US,2020-04-01,34.520414980000005,-87.31069453,3,0,0,0
01081,Lee,Alabama,US,2020-04-01,32.601548830000006,-85.35132246,81,2,0,0
01083,Limestone,Alabama,US,2020-04-01,34.811855859999994,-86.98310072000001,23,0,0,0
01085,Lowndes,Alabama,US,2020-04-01,32.159728300000005,-86.65158371,1,0,0,0
01087,Macon,Alabama,US,2020-04-01,32.387599439999995,-85.69267724,1,0,0,0
